enrollment_plan_id,offering_id,plan_type,plan_value,value_status,plan_version,announcement_date,is_derived,derivation_method,raw_value,source_id,source_locator
PLAN-82108aab-f9c4-532e-bb61-ed6adcc1de40,OFF-ebbf4cce-ddbc-5db3-a9b8-1bc92ce768fa,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""电气工程及其自动化"",""section"":""招生专业计划""}"
PLAN-03678bac-b578-5e82-94ac-ae6304464228,OFF-ebbf4cce-ddbc-5db3-a9b8-1bc92ce768fa,registered_poor_family,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""电气工程及其自动化"",""section"":""招生专业计划""}"
PLAN-b9acc94a-8112-5734-8081-7666f624e13f,OFF-981c401f-94da-52b7-87f2-ed006b1e9651,total,120,explicit_value,original,2025-03-18,false,,120,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""经济统计学"",""section"":""招生专业计划""}"
PLAN-b7967bd9-e688-58ca-83b8-dcd1828441c9,OFF-981c401f-94da-52b7-87f2-ed006b1e9651,retired_soldier_culture_exam_exempt,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""经济统计学"",""section"":""招生专业计划""}"
PLAN-c9adaf93-29f5-5d98-9164-56434bc252df,OFF-981c401f-94da-52b7-87f2-ed006b1e9651,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""经济统计学"",""section"":""招生专业计划""}"
PLAN-d4b46ce1-24c0-5e4a-a7e1-4454937a3b1d,OFF-981c401f-94da-52b7-87f2-ed006b1e9651,registered_poor_family,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""经济统计学"",""section"":""招生专业计划""}"
PLAN-665694de-dd15-5106-bf7c-dd597e713708,OFF-55269db6-f19f-5372-a38c-6ae31eebe98b,total,120,explicit_value,original,2025-03-18,false,,120,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""网络与新媒体"",""section"":""招生专业计划""}"
PLAN-289b2ff9-1379-5a6d-8b28-d1c021211df2,OFF-55269db6-f19f-5372-a38c-6ae31eebe98b,retired_soldier_culture_exam_exempt,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""网络与新媒体"",""section"":""招生专业计划""}"
PLAN-aa13f3a3-b635-5acd-b38e-1477022bdd83,OFF-55269db6-f19f-5372-a38c-6ae31eebe98b,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""网络与新媒体"",""section"":""招生专业计划""}"
PLAN-805032cf-fe8f-526a-ba8b-ca9d78581ab3,OFF-55269db6-f19f-5372-a38c-6ae31eebe98b,registered_poor_family,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""网络与新媒体"",""section"":""招生专业计划""}"
PLAN-453391d8-aff8-524a-9170-f68a59d97ed8,OFF-ac24b9d4-0254-5128-a2c2-a84476f96738,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""网络与新媒体"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-d66229e5-d0f6-5678-aa38-a69b4463e2a1,OFF-ac24b9d4-0254-5128-a2c2-a84476f96738,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""网络与新媒体"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-d12797d5-f1d1-5d75-a19c-6dd486538477,OFF-ac24b9d4-0254-5128-a2c2-a84476f96738,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""网络与新媒体"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-d32c6b1d-8e60-5b09-8d4c-be520a004ac2,OFF-ac24b9d4-0254-5128-a2c2-a84476f96738,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""网络与新媒体"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-e1a7f4c2-df1f-555f-804f-da6dc2ab9b4e,OFF-45d1327c-80ea-5ca8-8b10-462eb5251e9b,total,80,explicit_value,original,2025-03-18,false,,80,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""网络工程"",""section"":""招生专业计划""}"
PLAN-533fb620-262b-565b-b8cc-684ff45dd7ff,OFF-45d1327c-80ea-5ca8-8b10-462eb5251e9b,retired_soldier_culture_exam_exempt,6,explicit_value,original,2025-03-18,false,,6,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""网络工程"",""section"":""招生专业计划""}"
PLAN-75859690-396d-5189-a9fd-7f4a0a0197ed,OFF-45d1327c-80ea-5ca8-8b10-462eb5251e9b,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""网络工程"",""section"":""招生专业计划""}"
PLAN-cc442f0a-1e6d-5ac9-ab9d-d62ab0e06c98,OFF-45d1327c-80ea-5ca8-8b10-462eb5251e9b,registered_poor_family,6,explicit_value,original,2025-03-18,false,,6,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""网络工程"",""section"":""招生专业计划""}"
PLAN-6a063d32-8d64-5296-8f47-ea38723d052b,OFF-3ccce3a7-5b44-54d1-893d-9f9bda87a0ad,total,40,explicit_value,original,2025-03-18,false,,40,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""网络工程"",""section"":""招生专业计划""}"
PLAN-76a3fc0d-a709-5c44-bdae-fefa39ba1787,OFF-3ccce3a7-5b44-54d1-893d-9f9bda87a0ad,retired_soldier_culture_exam_exempt,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""网络工程"",""section"":""招生专业计划""}"
PLAN-555f9cee-4767-5a39-92b7-521ce61f2917,OFF-3ccce3a7-5b44-54d1-893d-9f9bda87a0ad,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""网络工程"",""section"":""招生专业计划""}"
PLAN-214ae544-25f0-5bd0-8a96-cb84df05e5e5,OFF-3ccce3a7-5b44-54d1-893d-9f9bda87a0ad,registered_poor_family,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""网络工程"",""section"":""招生专业计划""}"
PLAN-c6db1860-bc71-5869-8205-cac21cd5e490,OFF-0f02b4fe-3fba-5db0-957d-f5e4ecf432da,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""英语"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-43647b9e-a856-5406-8384-f07dda4b49a1,OFF-0f02b4fe-3fba-5db0-957d-f5e4ecf432da,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""英语"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-46833019-5776-5321-9627-3e621e23417d,OFF-0f02b4fe-3fba-5db0-957d-f5e4ecf432da,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""英语"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-86ef9801-3c27-50f1-8424-df7a634cb97f,OFF-0f02b4fe-3fba-5db0-957d-f5e4ecf432da,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""英语"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-d1c7017a-7149-5904-8b9e-a2f56aec117a,OFF-249190d6-2a57-548d-80ee-85bb19eaeffb,total,140,explicit_value,original,2025-03-18,false,,140,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""药物制剂"",""section"":""招生专业计划""}"
PLAN-177571bc-aec1-5c1c-80b6-78144ca6f882,OFF-249190d6-2a57-548d-80ee-85bb19eaeffb,retired_soldier_culture_exam_exempt,11,explicit_value,original,2025-03-18,false,,11,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""药物制剂"",""section"":""招生专业计划""}"
PLAN-533d66e8-723a-5cfa-b17a-8680c3077e3b,OFF-249190d6-2a57-548d-80ee-85bb19eaeffb,retired_soldier_non_exempt,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""药物制剂"",""section"":""招生专业计划""}"
PLAN-582cae72-7d84-54ff-8ae8-958b0f7c304a,OFF-249190d6-2a57-548d-80ee-85bb19eaeffb,registered_poor_family,11,explicit_value,original,2025-03-18,false,,11,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""药物制剂"",""section"":""招生专业计划""}"
PLAN-eaf36c88-76af-5ae7-a264-2e8e65b6e2cf,OFF-f2de9dad-6dee-5d54-9504-c7e6001dd687,total,80,explicit_value,original,2025-03-18,false,,80,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""视觉传达设计"",""section"":""招生专业计划""}"
PLAN-8e29ef1a-da00-5300-abee-1ee78db3701c,OFF-f2de9dad-6dee-5d54-9504-c7e6001dd687,retired_soldier_culture_exam_exempt,7,explicit_value,original,2025-03-18,false,,7,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""视觉传达设计"",""section"":""招生专业计划""}"
PLAN-b5b9742a-0b58-5f75-bd39-1330d88d0628,OFF-f2de9dad-6dee-5d54-9504-c7e6001dd687,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""视觉传达设计"",""section"":""招生专业计划""}"
PLAN-229f7eaf-6cc3-5035-a6f7-9f5196987812,OFF-f2de9dad-6dee-5d54-9504-c7e6001dd687,registered_poor_family,7,explicit_value,original,2025-03-18,false,,7,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""视觉传达设计"",""section"":""招生专业计划""}"
PLAN-71f54110-de2e-5169-8fb2-3178273f973f,OFF-0bb45844-6c2e-5bfd-93c5-0652eb596a10,total,40,explicit_value,original,2025-03-18,false,,40,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""计算机科学与技术"",""section"":""招生专业计划""}"
PLAN-4449798a-02f9-5f8d-a20f-c1c877257354,OFF-0bb45844-6c2e-5bfd-93c5-0652eb596a10,retired_soldier_culture_exam_exempt,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""计算机科学与技术"",""section"":""招生专业计划""}"
PLAN-3840e1e7-33ed-5932-b3b2-09ab3ea46ac0,OFF-0bb45844-6c2e-5bfd-93c5-0652eb596a10,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""计算机科学与技术"",""section"":""招生专业计划""}"
PLAN-c60dcd91-a864-5a6b-b7a0-8b3e38953e6a,OFF-0bb45844-6c2e-5bfd-93c5-0652eb596a10,registered_poor_family,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""计算机科学与技术"",""section"":""招生专业计划""}"
PLAN-a900f852-3619-5f17-9410-e82ce32f408b,OFF-cd6346ab-06d2-5a63-877c-6af9c98e69b4,total,70,explicit_value,original,2025-03-18,false,,70,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""计算机科学与技术"",""section"":""招生专业计划""}"
PLAN-f33b8e73-a877-5db7-9ec0-4ed17de7b71c,OFF-cd6346ab-06d2-5a63-877c-6af9c98e69b4,retired_soldier_culture_exam_exempt,5,explicit_value,original,2025-03-18,false,,5,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""计算机科学与技术"",""section"":""招生专业计划""}"
PLAN-16142120-b368-5b1e-a4b8-2b343c696281,OFF-cd6346ab-06d2-5a63-877c-6af9c98e69b4,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""计算机科学与技术"",""section"":""招生专业计划""}"
PLAN-b74fe5b9-0feb-5d80-b35b-f635033706e1,OFF-cd6346ab-06d2-5a63-877c-6af9c98e69b4,registered_poor_family,5,explicit_value,original,2025-03-18,false,,5,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""计算机科学与技术"",""section"":""招生专业计划""}"
PLAN-230b853d-796f-573c-a069-5fd3979a304f,OFF-5155a81e-6102-5953-907c-d22bbb779ceb,total,40,explicit_value,original,2025-03-18,false,,40,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""财务管理"",""section"":""招生专业计划""}"
PLAN-aec23a57-2020-5f42-a3b7-84159da208db,OFF-5155a81e-6102-5953-907c-d22bbb779ceb,retired_soldier_culture_exam_exempt,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""财务管理"",""section"":""招生专业计划""}"
PLAN-0a90afb9-67fa-503a-8d59-ee12adbd2202,OFF-5155a81e-6102-5953-907c-d22bbb779ceb,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""财务管理"",""section"":""招生专业计划""}"
PLAN-f76d3e73-605c-5c04-9cc0-4ef3c2a2b452,OFF-5155a81e-6102-5953-907c-d22bbb779ceb,registered_poor_family,3,explicit_value,original,2025-03-18,false,,3,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""财务管理"",""section"":""招生专业计划""}"
PLAN-56b61e8c-893f-5eb3-a5f4-133e5b56189c,OFF-18610e45-1bdf-590a-adf8-bb006b55a447,total,120,explicit_value,original,2025-03-18,false,,120,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""软件工程"",""section"":""招生专业计划""}"
PLAN-fa50f9e3-df43-5b44-b4a2-9da43a5a53b6,OFF-18610e45-1bdf-590a-adf8-bb006b55a447,retired_soldier_culture_exam_exempt,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""软件工程"",""section"":""招生专业计划""}"
PLAN-543634fe-de93-5e7e-9e81-b67a835b2390,OFF-18610e45-1bdf-590a-adf8-bb006b55a447,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""软件工程"",""section"":""招生专业计划""}"
PLAN-57b8e37e-34c7-5bc2-a9f0-35c1a943a46e,OFF-18610e45-1bdf-590a-adf8-bb006b55a447,registered_poor_family,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""软件工程"",""section"":""招生专业计划""}"
PLAN-9bfa5d7b-9da6-508a-b152-70cab8a53283,OFF-676f8736-0133-5601-a257-f40d6292d082,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-9947a25f-46cd-5206-bdc6-0bed5639a96d,OFF-676f8736-0133-5601-a257-f40d6292d082,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-a9038cc9-a88c-51da-bd32-4edbcee1d033,OFF-676f8736-0133-5601-a257-f40d6292d082,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-071270af-e632-5dd8-b92e-8108d6bf92eb,OFF-676f8736-0133-5601-a257-f40d6292d082,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""软件工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-9f9909c1-06c5-544c-baa5-ce5fed5e3126,OFF-0788d4dc-8e36-5757-99fc-ab9c330165df,total,100,explicit_value,original,2025-03-18,false,,100,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""运动康复"",""section"":""招生专业计划""}"
PLAN-f4ee4b01-59f9-5145-87c7-90d6a7b4f283,OFF-0788d4dc-8e36-5757-99fc-ab9c330165df,retired_soldier_culture_exam_exempt,7,explicit_value,original,2025-03-18,false,,7,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""运动康复"",""section"":""招生专业计划""}"
PLAN-11c26b83-9114-5dd4-a47a-0fca1391c1cf,OFF-0788d4dc-8e36-5757-99fc-ab9c330165df,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""运动康复"",""section"":""招生专业计划""}"
PLAN-1a7935d4-1a6b-5635-9573-06d06d9b5db3,OFF-0788d4dc-8e36-5757-99fc-ab9c330165df,registered_poor_family,7,explicit_value,original,2025-03-18,false,,7,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""运动康复"",""section"":""招生专业计划""}"
PLAN-9e7ffbec-acaa-585b-a025-c8111ff3f4dc,OFF-78a74943-64de-553c-b84a-6945a440d026,total,120,explicit_value,original,2025-03-18,false,,120,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""通信工程"",""section"":""招生专业计划""}"
PLAN-55e38472-da9c-5877-87d7-1365e9259c19,OFF-78a74943-64de-553c-b84a-6945a440d026,retired_soldier_culture_exam_exempt,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""通信工程"",""section"":""招生专业计划""}"
PLAN-e43cbc7f-1b52-5c65-aad1-36de731ebca4,OFF-78a74943-64de-553c-b84a-6945a440d026,retired_soldier_non_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""通信工程"",""section"":""招生专业计划""}"
PLAN-638a8777-27a1-58be-90b5-3f36a33ef2bb,OFF-78a74943-64de-553c-b84a-6945a440d026,registered_poor_family,10,explicit_value,original,2025-03-18,false,,10,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""通信工程"",""section"":""招生专业计划""}"
PLAN-87cccf5d-eb8a-5295-94ed-af6b6808bcfd,OFF-bae115ab-d3ed-5a60-a5d7-54543fb28c07,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-b6bf44b1-11d9-54c7-afd1-e9dbfc6b95df,OFF-bae115ab-d3ed-5a60-a5d7-54543fb28c07,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-fa3cd658-9787-57b5-b4dd-0592a50067bd,OFF-bae115ab-d3ed-5a60-a5d7-54543fb28c07,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-5bbe076d-dd66-513f-b1ea-03b607ec8189,OFF-bae115ab-d3ed-5a60-a5d7-54543fb28c07,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""通信工程"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-09cdd776-e46d-5034-8afc-961254a9c996,OFF-d57b0c09-7fc6-5bb1-a874-75a41f80b550,total,30,explicit_value,original,2025-03-18,false,,30,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""音乐学"",""section"":""招生专业计划""}"
PLAN-e8242220-5030-5f12-bcb2-6fdfef0f59f1,OFF-d57b0c09-7fc6-5bb1-a874-75a41f80b550,retired_soldier_culture_exam_exempt,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""音乐学"",""section"":""招生专业计划""}"
PLAN-f8f0c877-eca9-5605-9af9-10380eb15f54,OFF-d57b0c09-7fc6-5bb1-a874-75a41f80b550,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""音乐学"",""section"":""招生专业计划""}"
PLAN-d80abe1a-7b55-5444-92c4-c19b790c1cd4,OFF-d57b0c09-7fc6-5bb1-a874-75a41f80b550,registered_poor_family,2,explicit_value,original,2025-03-18,false,,2,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":1,""row_key"":""音乐学"",""section"":""招生专业计划""}"
PLAN-fa7cefc5-c772-57ee-ab4f-6db8fe9c24b9,OFF-dfec11ae-adb8-57e8-a3e6-07b75d208e39,total,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-fe571451-bed2-53da-a48f-b9c8f8b01dd6,OFF-dfec11ae-adb8-57e8-a3e6-07b75d208e39,retired_soldier_culture_exam_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-fd4ef835-c9e0-572c-afd1-77ba21508587,OFF-dfec11ae-adb8-57e8-a3e6-07b75d208e39,retired_soldier_non_exempt,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-99a86134-6cf4-563d-9b37-87990a10b37e,OFF-dfec11ae-adb8-57e8-a3e6-07b75d208e39,registered_poor_family,,blank_in_source,original,2025-03-18,false,,,SRC-AHNU-2025-ZC,"{""asset_id"":""ASSET-AHNU-2025-ZC-PDF"",""row_key"":""食品质量与安全"",""section"":""招生专业计划"",""table"":""1.1 招生专业与计划""}"
PLAN-6e1bc0a7-91db-5d8d-bfc5-fa8f54688a9e,OFF-705c408c-f84f-5fb3-88cb-1e1c6bcb8639,total,70,explicit_value,original,2025-03-18,false,,70,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""食品质量与安全"",""section"":""招生专业计划""}"
PLAN-41997ee2-9574-58b0-ad8d-672e96960a63,OFF-705c408c-f84f-5fb3-88cb-1e1c6bcb8639,retired_soldier_culture_exam_exempt,5,explicit_value,original,2025-03-18,false,,5,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""食品质量与安全"",""section"":""招生专业计划""}"
PLAN-94113386-9bd7-5bf9-98de-6d4b31e88263,OFF-705c408c-f84f-5fb3-88cb-1e1c6bcb8639,retired_soldier_non_exempt,1,explicit_value,original,2025-03-18,false,,1,SRC-HFNU-2025-ZC,"{""asset_id"":""ASSET-HFNU-2025-ZC-PDF"",""page"":2,""row_key"":""食品质量与安全"",""section"":""招生专业计划""}"
